id_note,id_etudiant,ue_id,note
1219,827469,418,12.03
1220,254537,128,12.58
1221,254537,129,15.07
1222,254537,130,12.31
1223,254537,131,7.13
1224,254537,132,8.77
1225,254537,133,13.34
1226,254537,134,9.85
1227,254537,135,8.66
1228,373116,841,12.98
1229,373116,842,12.87
1230,373116,843,12.43
1231,373116,844,7.6
1232,373116,845,14.11
1233,373116,846,12.81
1234,373116,847,13.55
1235,373116,848,8.17
1236,373116,849,13.12
1237,373116,850,4.42
1238,899218,924,10.92
1239,899218,925,5.38
1240,899218,926,3.43
1241,899218,927,6.79
1242,899218,928,13.34
1243,899218,929,11.35
1244,899218,930,6.24
1245,899218,931,11.99
1246,899218,932,10.89
1247,192280,952,12.24
1248,192280,953,12.51
1249,192280,954,1.15
1250,192280,955,13.93
1251,192280,956,8.13
1252,192280,957,9.85
1253,192280,958,8.14
1254,192280,959,17.03
1255,192280,960,13.19
1256,969490,1,14.58
1257,969490,2,6.44
1258,969490,3,17.18
1259,969490,4,10.36
1260,969490,5,15.44
1261,969490,6,13.88
1262,969490,7,8.25
1263,969490,8,7.49
1264,315721,344,17.73
1265,315721,345,12.12
1266,315721,346,14.7
1267,315721,347,7.95
1268,315721,348,11.12
1269,315721,349,15.79
1270,315721,350,6.96
1271,315721,351,7.72
1272,315721,352,13.64
1273,315721,353,6.7
1274,541837,822,13.48
1275,541837,823,4.14
1276,541837,824,13.51
1277,541837,825,2.29
1278,541837,826,15.25
1279,541837,827,8.24
1280,541837,828,11.05
1281,541837,829,11.79
1282,541837,830,7.75
1283,541837,831,5.22
1284,296531,1218,6.04
1285,296531,1219,5.3
1286,296531,1220,11.0
1287,296531,1221,3.96
1288,296531,1222,17.7
1289,296531,1223,12.61
1290,296531,1224,3.19
1291,296531,1225,3.12
1292,601762,1327,15.13
1293,601762,1328,16.64
1294,718561,583,10.37
1295,718561,584,0.3
1296,718561,585,15.6
1297,718561,586,6.81
1298,718561,587,9.64
1299,718561,588,14.84
1300,718561,589,11.51
1301,723639,70,12.52
1302,723639,71,6.89
1303,723639,72,16.82
1304,723639,73,10.82
1305,723639,74,2.96
1306,723639,75,12.95
1307,723639,76,9.06
1308,723639,77,10.97
1309,561406,1004,8.76
1310,561406,1005,12.65
1311,561406,1006,7.97
1312,561406,1007,6.06
1313,561406,1008,12.68
1314,561406,1009,8.64
1315,561406,1010,12.75
1316,561406,1011,13.55
1317,561406,1012,4.78
1318,561406,1013,2.91
1319,561406,1014,13.74
1320,561406,1015,9.23
1321,167662,574,6.38
1322,167662,575,3.5
1323,167662,576,18.09
1324,167662,577,1.87
1325,167662,578,10.39
1326,167662,579,9.92
1327,167662,580,17.59
1328,167662,581,10.66
1329,167662,582,16.13
1330,742564,1305,8.88
1331,742564,1306,7.27
1332,742564,1307,3.47
1333,742564,1308,14.0
1334,742564,1309,12.74
1335,742564,1310,11.95
1336,742564,1311,12.45
1337,742564,1312,10.69
1338,742564,1313,10.89
1339,742564,1314,9.28
1340,466974,383,10.82
1341,466974,384,10.55
1342,466974,385,9.27
1343,466974,386,3.24
1344,466974,387,13.04
1345,466974,388,7.79
1346,466974,389,4.78
1347,466974,390,13.6
1348,512195,700,12.54
1349,512195,701,2.75
1350,512195,702,7.92
1351,512195,703,15.07
1352,512195,704,3.33
1353,512195,705,12.06
1354,512195,706,14.09
1355,512195,707,6.8
1356,512195,708,12.46
1357,512195,709,15.5
1358,512195,710,13.54
1359,966194,400,13.26
1360,966194,401,11.64
1361,966194,402,17.19
1362,966194,403,5.25
1363,966194,404,12.74
1364,966194,405,15.43
1365,966194,406,12.14
1366,966194,407,5.62
1367,966194,408,13.04
1368,966194,409,16.12
1369,493115,391,15.44
1370,493115,392,7.66
1371,493115,393,9.86
1372,493115,394,12.06
1373,493115,395,7.62
1374,493115,396,13.56
1375,493115,397,12.02
1376,493115,398,7.53
1377,493115,399,7.62
1378,107956,851,4.55
1379,107956,852,14.39
1380,107956,853,10.76
1381,107956,854,11.57
1382,107956,855,10.15
1383,107956,856,10.86
1384,107956,857,14.44
1385,107956,858,1.22
1386,107956,859,6.93
1387,282728,363,12.85
1388,282728,364,5.92
1389,282728,365,9.4
1390,282728,366,8.27
1391,282728,367,14.28
1392,282728,368,18.01
1393,282728,369,7.34
1394,282728,370,9.47
1395,282728,371,10.9
1396,282728,372,9.41
1397,372097,872,15.18
1398,372097,873,18.01
1399,372097,874,12.62
1400,372097,875,10.22
1401,372097,876,17.77
1402,372097,877,14.61
1403,372097,878,7.8
1404,372097,879,8.35
1405,372097,880,9.52
1406,372097,881,9.02
1407,372097,882,11.01
1408,372097,883,4.78
1409,372097,884,13.99
1410,215408,992,9.62
1411,215408,993,6.89
1412,215408,994,13.37
1413,215408,995,7.71
1414,215408,996,18.02
1415,215408,997,14.47
1416,215408,998,6.77
1417,215408,999,13.67
1418,215408,1000,18.87
1419,215408,1001,17.98
1420,215408,1002,10.71
1421,215408,1003,5.94
1422,787662,961,12.18
1423,787662,962,9.37
1424,787662,963,12.87
1425,787662,964,11.8
1426,787662,965,7.56
1427,787662,966,16.62
1428,787662,967,12.65
1429,787662,968,12.23
1430,787662,969,10.83
1431,232826,1329,8.44
1432,232826,1330,1.9
1433,232826,1331,5.71
1434,232826,1332,14.14
1435,232826,1333,15.83
1436,232826,1334,11.56
1437,232826,1335,14.91
1438,232826,1336,6.26
1439,725861,565,11.44
1440,725861,566,16.66
1441,725861,567,13.71
1442,725861,568,16.47
1443,725861,569,10.98
1444,725861,570,14.46
1445,725861,571,5.26
1446,725861,572,14.63
1447,725861,573,8.93
1448,173762,102,12.55
1449,173762,103,13.97
1450,173762,104,7.15
1451,173762,105,13.92
1452,173762,106,3.91
1453,173762,107,13.87
1454,173762,108,6.62
1455,173762,109,9.47
1456,355316,1209,11.61
1457,355316,1210,5.96
1458,355316,1211,14.38
1459,355316,1212,13.82
1460,355316,1213,17.23
1461,355316,1214,18.57
1462,355316,1215,17.01
1463,137758,317,1.98
1464,137758,318,13.59
1465,137758,319,11.03
1466,137758,320,17.29
1467,137758,321,13.51
1468,137758,322,16.28
1469,137758,323,11.71
1470,137758,324,5.67
1471,137758,325,10.29
1472,137758,326,10.48
1473,272059,136,4.93
1474,272059,137,10.54
1475,272059,138,12.72
1476,272059,139,3.96
1477,272059,140,12.12
1478,272059,141,5.14
1479,272059,142,14.93
1480,272059,143,8.35
1481,272059,144,7.5
1482,272059,145,11.82
1483,971783,872,9.4
1484,971783,873,8.46
1485,971783,874,4.83
1486,971783,875,9.98
1487,971783,876,12.43
1488,971783,877,11.95
1489,971783,878,14.45
1490,971783,879,8.59
1491,971783,880,1.92
1492,971783,881,8.94
1493,971783,882,7.78
1494,971783,883,9.96
1495,971783,884,12.06
1496,807906,1202,10.0
1497,807906,1203,9.13
1498,807906,1204,16.47
1499,807906,1205,12.67
1500,807906,1206,4.04
1501,807906,1207,4.41
1502,807906,1208,12.25
1503,693679,1,3.43
1504,693679,2,13.1
1505,693679,3,3.35
1506,693679,4,5.96
1507,693679,5,8.63
1508,693679,6,5.83
1509,693679,7,2.09
1510,693679,8,11.31
1511,287189,283,7.41
1512,287189,284,5.54
1513,287189,285,8.37
1514,287189,286,16.11
1515,287189,287,14.35
1516,287189,288,12.35
1517,218639,769,10.27
1518,218639,770,5.25
1519,218639,771,5.85
1520,218639,772,10.76
1521,218639,773,5.26
1522,218639,774,16.17
1523,218639,775,13.91
1524,218639,776,10.36
1525,218639,777,15.18
1526,218639,778,16.29
1527,527437,39,7.89
1528,527437,40,9.31
1529,527437,41,5.58
1530,527437,42,16.25
1531,527437,43,9.03
1532,527437,44,10.09
1533,527437,45,5.42
1534,612165,743,7.01
1535,709188,557,6.57
1536,709188,558,12.36
1537,709188,559,16.59
1538,709188,560,12.9
1539,709188,561,6.92
1540,709188,562,13.26
1541,709188,563,15.74
1542,709188,564,11.45
1543,632409,1049,6.03
1544,632409,1050,14.09
1545,632409,1051,7.63
1546,632409,1052,9.18
1547,632409,1053,3.91
1548,632409,1054,14.42
1549,632409,1055,11.46
1550,632409,1056,9.17
1551,632409,1057,15.97
1552,555638,1315,15.15
1553,555638,1316,12.17
1554,555638,1317,9.75
1555,555638,1318,6.26
1556,555638,1319,3.42
1557,555638,1320,5.7
1558,555638,1321,2.5
1559,555638,1322,17.55
1560,555638,1323,12.05
1561,555638,1324,4.11
1562,555638,1325,12.92
1563,555638,1326,11.2
1564,733512,851,7.47
1565,733512,852,13.33
1566,733512,853,12.41
1567,733512,854,18.5
1568,733512,855,12.05
1569,733512,856,11.7
1570,733512,857,14.19
1571,733512,858,12.91
1572,733512,859,3.94
1573,579662,289,11.71
1574,579662,290,6.47
1575,579662,291,18.4
1576,579662,292,4.59
1577,579662,293,11.93
1578,579662,294,9.88
1579,579662,295,11.77
1580,579662,296,6.08
1581,579662,297,10.74
1582,579662,298,14.84
1583,312189,317,15.71
1584,312189,318,10.06
1585,312189,319,7.07
1586,312189,320,10.09
1587,312189,321,8.95
1588,312189,322,14.62
1589,312189,323,6.78
1590,312189,324,11.15
1591,312189,325,10.53
1592,312189,326,8.4
1593,309004,1327,10.65
1594,309004,1328,18.36
1595,654077,1315,15.66
1596,654077,1316,16.53
1597,654077,1317,12.14
1598,654077,1318,12.98
1599,654077,1319,12.05
1600,654077,1320,9.98
1601,654077,1321,12.97
1602,654077,1322,11.93
1603,654077,1323,9.49
1604,654077,1324,5.98
1605,654077,1325,6.6
1606,654077,1326,9.67
1607,585698,779,6.43
1608,585698,780,12.77
1609,585698,781,6.69
1610,585698,782,10.95
1611,585698,783,7.42
1612,585698,784,9.73
1613,585698,785,18.33
1614,585698,786,8.18
1615,585698,787,4.85
1616,585698,788,14.01
1617,585698,789,4.01
1618,585698,790,15.26
1619,428303,33,18.6
1620,428303,34,7.5
1621,428303,35,11.88
1622,428303,36,9.42
1623,428303,37,15.83
1624,428303,38,12.31
1625,150819,1246,9.43
1626,964918,527,7.31
1627,964918,528,8.99
1628,964918,529,4.77
1629,964918,530,14.77
1630,964918,531,16.35
1631,964918,532,8.1
1632,964918,533,4.57
1633,964918,534,15.56
1634,964918,535,6.18
1635,964918,536,8.45
1636,370947,128,7.35
1637,370947,129,12.5
1638,370947,130,11.7
1639,370947,131,13.65
1640,370947,132,9.29
1641,370947,133,18.73
1642,370947,134,8.94
1643,370947,135,19.15
1644,594722,289,16.92
1645,594722,290,9.45
1646,594722,291,13.72
1647,594722,292,5.51
1648,594722,293,7.44
1649,594722,294,8.06
1650,594722,295,9.29
1651,594722,296,10.65
1652,594722,297,8.61
1653,594722,298,12.25
1654,103849,467,6.18
1655,103849,468,14.54
1656,103849,469,10.5
1657,103849,470,7.41
1658,103849,471,13.91
1659,103849,472,18.31
1660,103849,473,7.61
1661,103849,474,4.15
1662,103849,475,9.95
1663,371772,689,13.75
1664,371772,690,12.06
1665,371772,691,15.93
1666,371772,692,5.93
1667,371772,693,11.92
1668,371772,694,12.55
1669,371772,695,15.0
1670,371772,696,11.03
1671,371772,697,8.09
1672,371772,698,17.64
1673,371772,699,7.19
1674,466471,265,11.95
1675,466471,266,10.35
1676,466471,267,11.28
1677,466471,268,12.76
1678,466471,269,4.61
1679,466471,270,14.64
1680,466471,271,11.41
1681,466471,272,6.62
1682,903290,373,7.59
1683,903290,374,13.97
1684,903290,375,10.25
1685,903290,376,12.61
1686,903290,377,4.86
1687,903290,378,14.56
1688,903290,379,9.28
1689,903290,380,16.49
1690,903290,381,6.63
1691,903290,382,14.75
1692,374914,1086,12.18
1693,374914,1087,2.1
1694,374914,1088,7.64
1695,374914,1089,7.07
1696,374914,1090,5.76
1697,374914,1091,9.34
1698,374914,1092,1.76
1699,374914,1093,5.31
1700,374914,1094,8.3
1701,775656,756,4.54
1702,775656,757,10.66
1703,775656,758,11.79
1704,775656,759,17.25
1705,775656,760,10.91
1706,775656,761,12.98
1707,775656,762,11.75
1708,775656,763,12.89
1709,775656,764,6.0
1710,775656,765,12.37
1711,775656,766,13.68
1712,775656,767,1.13
1713,775656,768,11.76
1714,445775,483,5.17
1715,445775,484,15.1
1716,445775,485,11.04
1717,445775,486,14.98
1718,445775,487,3.38
1719,445775,488,9.93
1720,998840,128,7.17
1721,998840,129,4.84
1722,998840,130,18.99
1723,998840,131,9.31
1724,998840,132,6.23
1725,998840,133,18.58
1726,998840,134,15.33
1727,998840,135,11.97
1728,801613,1294,10.52
1729,595580,657,17.96
1730,595580,658,7.51
1731,595580,659,9.78
1732,595580,660,7.41
1733,595580,661,3.68
1734,595580,662,15.31
1735,595580,663,13.01
1736,908539,335,7.92
1737,908539,336,17.51
1738,908539,337,16.73
1739,908539,338,5.24
1740,908539,339,17.66
1741,908539,340,13.98
1742,908539,341,15.04
1743,908539,342,5.18
1744,908539,343,13.53
1745,978223,897,13.71
1746,978223,898,1.94
1747,978223,899,8.08
1748,978223,900,13.69
1749,978223,901,13.9
1750,978223,902,2.85
1751,978223,903,7.76
1752,978223,904,9.25
1753,978223,905,13.52
1754,978223,906,12.29
1755,978223,907,10.83
1756,978223,908,12.11
1757,874687,498,18.14
1758,874687,499,7.49
1759,874687,500,6.63
1760,874687,501,4.59
1761,874687,502,9.26
1762,874687,503,6.89
1763,874687,504,5.66
1764,874687,505,18.01
1765,874687,506,6.52
1766,874687,507,12.94
1767,217932,721,9.06
1768,217932,722,6.11
1769,217932,723,9.26
1770,217932,724,6.57
1771,217932,725,6.67
1772,217932,726,1.66
1773,217932,727,11.78
1774,217932,728,6.53
1775,217932,729,7.79
1776,217932,730,7.32
1777,437243,909,4.77
1778,437243,910,4.8
1779,437243,911,2.29
1780,437243,912,11.15
1781,437243,913,14.22
1782,437243,914,8.77
1783,437243,915,8.91
1784,437243,916,8.04
1785,437243,917,7.53
1786,437243,918,16.45
1787,437243,919,12.25
1788,437243,920,8.61
1789,437243,921,14.29
1790,437243,922,12.04
1791,496543,62,5.72
1792,496543,63,12.81
1793,496543,64,18.05
1794,496543,65,1.25
1795,496543,66,1.08
1796,496543,67,3.95
1797,496543,68,3.99
1798,496543,69,10.24
1799,476144,1294,4.58
1800,117540,1305,6.56
1801,117540,1306,12.42
1802,117540,1307,11.97
1803,117540,1308,16.18
1804,117540,1309,18.08
1805,117540,1310,6.16
1806,117540,1311,6.6
1807,117540,1312,2.67
1808,117540,1313,10.93
1809,117540,1314,11.56
1810,162173,373,10.81
1811,162173,374,15.1
1812,162173,375,14.31
1813,162173,376,7.64
1814,162173,377,9.34
1815,162173,378,12.51
1816,162173,379,8.81
1817,162173,380,9.54
1818,162173,381,13.21
1819,162173,382,11.12
1820,442868,483,10.32
1821,442868,484,15.41
1822,442868,485,15.81
1823,442868,486,8.47
1824,442868,487,5.51
1825,442868,488,13.59
1826,981013,289,7.53
1827,981013,290,16.54
1828,981013,291,4.55
1829,981013,292,8.86
1830,981013,293,11.15
1831,981013,294,10.94
1832,981013,295,5.74
1833,981013,296,14.25
1834,981013,297,6.43
1835,981013,298,9.36
1836,689207,897,8.49
1837,689207,898,9.94
1838,689207,899,13.68
1839,689207,900,12.24
1840,689207,901,17.24
1841,689207,902,11.56
1842,689207,903,5.23
1843,689207,904,7.84
1844,689207,905,11.37
1845,689207,906,12.84
1846,689207,907,12.6
1847,689207,908,5.79
1848,770877,373,13.2
1849,770877,374,16.08
1850,770877,375,8.21
1851,770877,376,17.2
1852,770877,377,11.01
1853,770877,378,8.46
1854,770877,379,14.42
1855,770877,380,6.27
1856,770877,381,9.25
1857,770877,382,8.44
1858,212350,1315,10.0
1859,212350,1316,10.97
1860,212350,1317,8.26
1861,212350,1318,10.24
1862,212350,1319,6.12
1863,212350,1320,11.64
1864,212350,1321,4.92
1865,212350,1322,7.85
1866,212350,1323,9.12
1867,212350,1324,3.35
1868,212350,1325,13.49
1869,212350,1326,9.68
1870,892369,202,8.4
1871,892369,203,3.76
1872,892369,204,8.89
1873,892369,205,3.96
1874,892369,206,14.62
1875,892369,207,10.23
1876,892369,208,10.79
1877,892369,209,13.89
1878,423573,17,11.58
1879,423573,18,13.95
1880,423573,19,6.99
1881,423573,20,12.25
1882,423573,21,5.14
1883,423573,22,13.51
1884,423573,23,17.79
1885,423573,24,11.27
1886,102687,1295,16.01
1887,102687,1296,18.11
1888,102687,1297,4.85
1889,102687,1298,9.92
1890,102687,1299,10.12
1891,102687,1300,8.7
1892,102687,1301,4.96
1893,102687,1302,10.12
1894,102687,1303,6.7
1895,102687,1304,9.21
1896,628795,170,10.3
1897,628795,171,12.29
1898,628795,172,3.4
1899,628795,173,11.54
1900,628795,174,11.61
1901,628795,175,10.75
1902,628795,176,8.63
1903,628795,177,10.14
1904,650056,769,3.75
1905,650056,770,8.83
1906,650056,771,8.24
1907,650056,772,9.41
1908,650056,773,12.66
1909,650056,774,12.9
1910,650056,775,11.04
1911,650056,776,12.58
1912,650056,777,6.55
1913,650056,778,15.62
1914,303780,1246,8.68
1915,440559,1218,7.01
1916,440559,1219,15.46
1917,440559,1220,8.18
1918,440559,1221,8.39
1919,440559,1222,16.4
1920,440559,1223,9.11
1921,440559,1224,13.4
1922,440559,1225,5.13
1923,754797,467,11.93
1924,754797,468,10.64
1925,754797,469,7.71
1926,754797,470,11.0
1927,754797,471,11.27
1928,754797,472,12.7
1929,754797,473,12.42
1930,754797,474,10.72
1931,754797,475,15.14
1932,345051,1327,7.62
1933,345051,1328,13.89
1934,473961,933,13.98
1935,473961,934,8.02
1936,473961,935,15.54
1937,473961,936,13.13
1938,473961,937,10.91
1939,473961,938,15.07
1940,473961,939,6.62
1941,473961,940,10.21
1942,473961,941,12.59
1943,416246,1266,14.85
1944,416246,1267,6.2
1945,416246,1268,3.87
1946,416246,1269,11.36
1947,416246,1270,15.07
1948,416246,1271,9.43
1949,416246,1272,11.01
1950,416246,1273,10.94
1951,416246,1274,9.48
1952,416246,1275,9.47
1953,416246,1276,15.59
1954,935948,860,8.28
1955,935948,861,17.83
1956,935948,862,10.43
1957,935948,863,12.0
1958,935948,864,11.52
1959,935948,865,5.2
1960,935948,866,13.37
1961,935948,867,6.48
1962,935948,868,2.43
1963,935948,869,1.35
1964,935948,870,14.87
1965,935948,871,13.21
1966,848514,170,8.28
1967,848514,171,7.95
1968,848514,172,12.59
1969,848514,173,10.0
1970,848514,174,8.9
1971,848514,175,14.33
1972,848514,176,13.38
1973,848514,177,8.3
1974,710974,78,14.89
1975,710974,79,11.72
1976,710974,80,7.66
1977,710974,81,4.9
1978,710974,82,13.08
1979,710974,83,16.26
1980,710974,84,7.61
1981,425524,234,11.4
1982,425524,235,9.21
1983,425524,236,6.46
1984,425524,237,11.02
1985,425524,238,6.95
1986,425524,239,17.94
1987,425524,240,15.21
1988,427993,981,3.41
1989,427993,982,13.46
1990,427993,983,9.25
1991,427993,984,7.99
1992,427993,985,8.2
1993,427993,986,12.61
1994,427993,987,9.68
1995,427993,988,14.98
1996,427993,989,7.16
1997,427993,990,8.94
1998,427993,991,8.61
1999,697011,299,4.52
2000,697011,300,11.93
2001,697011,301,4.32
2002,697011,302,9.51
2003,697011,303,13.24
2004,697011,304,7.72
2005,697011,305,13.55
2006,697011,306,19.1
2007,697011,307,8.57
2008,797111,1058,13.82
2009,797111,1059,7.56
2010,797111,1060,8.81
2011,797111,1061,9.47
2012,797111,1062,15.28
2013,797111,1063,9.98
2014,797111,1064,13.16
2015,797111,1065,12.18
2016,797111,1066,11.93
2017,527289,363,9.91
2018,527289,364,15.36
2019,527289,365,7.68
2020,527289,366,16.13
2021,527289,367,12.22
2022,527289,368,10.98
2023,527289,369,7.46
2024,527289,370,8.04
2025,527289,371,11.58
2026,527289,372,3.37
2027,934084,498,16.16
2028,934084,499,13.02
2029,934084,500,10.99
2030,934084,501,16.33
2031,934084,502,15.25
2032,934084,503,13.16
2033,934084,504,6.36
2034,934084,505,4.15
2035,934084,506,13.37
2036,934084,507,5.85
2037,495209,942,7.08
2038,495209,943,5.24
2039,495209,944,18.37
2040,495209,945,14.37
2041,495209,946,0.91
2042,495209,947,12.11
2043,495209,948,5.33
2044,495209,949,8.68
2045,495209,950,17.12
2046,495209,951,5.2
2047,107213,1353,7.56
2048,107213,1354,11.3
2049,602895,537,16.14
2050,602895,538,15.99
2051,602895,539,13.75
2052,602895,540,16.36
2053,602895,541,15.7
2054,602895,542,9.91
2055,602895,543,10.31
2056,602895,544,9.71
2057,463532,1016,18.68
2058,463532,1017,14.49
2059,463532,1018,10.93
2060,463532,1019,10.35
2061,463532,1020,8.5
2062,463532,1021,14.82
2063,463532,1022,12.18
2064,463532,1023,14.32
2065,463532,1024,9.61
2066,463532,1025,8.12
2067,463532,1026,7.81
2068,463532,1027,6.08
2069,579970,447,4.73
2070,579970,448,11.78
2071,579970,449,11.52
2072,579970,450,8.37
2073,579970,451,16.86
2074,579970,452,13.9
2075,579970,453,12.87
2076,579970,454,5.77
2077,579970,455,11.13
2078,202992,1236,15.75
2079,202992,1237,19.32
2080,202992,1238,15.4
2081,202992,1239,15.07
2082,202992,1240,6.87
2083,202992,1241,15.77
2084,202992,1242,13.56
2085,202992,1243,17.41
2086,202992,1244,16.73
2087,202992,1245,14.33
2088,298055,803,13.17
2089,858890,327,15.55
2090,858890,328,11.48
2091,858890,329,3.74
2092,858890,330,8.45
2093,858890,331,12.86
2094,858890,332,6.68
2095,858890,333,9.92
2096,858890,334,5.66
2097,113706,1277,8.23
2098,113706,1278,14.7
2099,113706,1279,3.53
2100,113706,1280,15.3
2101,113706,1281,10.1
2102,113706,1282,8.74
2103,113706,1283,11.04
2104,113706,1284,12.17
2105,266315,162,15.08
2106,266315,163,17.01
2107,266315,164,11.14
2108,266315,165,7.74
2109,266315,166,7.26
2110,266315,167,15.45
2111,266315,168,10.4
2112,266315,169,6.93
2113,973368,583,9.24
2114,973368,584,6.49
2115,973368,585,11.2
2116,973368,586,9.54
2117,973368,587,4.55
2118,973368,588,7.14
2119,973368,589,15.43
2120,689455,1327,14.49
2121,689455,1328,10.41
2122,997658,194,16.46
2123,997658,195,18.49
2124,997658,196,14.76
2125,997658,197,17.17
2126,997658,198,8.88
2127,997658,199,16.48
2128,997658,200,11.9
2129,997658,201,15.24
2130,728955,1067,14.17
2131,728955,1068,13.91
2132,728955,1069,7.41
2133,728955,1070,14.49
2134,728955,1071,14.26
2135,728955,1072,17.78
2136,728955,1073,8.78
2137,728955,1074,2.99
2138,728955,1075,17.87
2139,445690,590,9.78
2140,445690,591,10.86
2141,445690,592,10.98
2142,445690,593,17.36
2143,970846,924,15.17
2144,970846,925,8.48
2145,970846,926,19.62
2146,970846,927,10.94
2147,970846,928,15.36
2148,970846,929,14.64
2149,970846,930,13.55
2150,970846,931,10.55
2151,970846,932,7.51
2152,458465,85,15.37
2153,458465,86,16.89
2154,458465,87,13.14
2155,458465,88,8.27
2156,458465,89,0.78
2157,458465,90,16.18
2158,458465,91,11.13
2159,458465,92,2.98
2160,458465,93,8.93
2161,513995,497,7.62
2162,228372,885,11.91
2163,228372,886,8.92
2164,228372,887,9.5
2165,228372,888,4.65
2166,228372,889,11.14
2167,228372,890,11.0
2168,228372,891,3.55
2169,228372,892,7.49
2170,228372,893,15.54
2171,228372,894,9.63
2172,228372,895,12.01
2173,228372,896,15.18
2174,987535,803,11.16
2175,717434,128,13.96
2176,717434,129,5.24
2177,717434,130,9.54
2178,717434,131,12.31
2179,717434,132,14.68
2180,717434,133,13.0
2181,717434,134,5.62
2182,717434,135,14.31
2183,892199,70,13.53
2184,892199,71,9.58
2185,892199,72,7.34
2186,892199,73,3.96
2187,892199,74,9.89
2188,892199,75,3.83
2189,892199,76,11.21
2190,892199,77,6.34
2191,560053,1162,8.44
2192,560053,1163,6.49
2193,560053,1164,8.98
2194,581474,497,11.59
2195,298605,39,12.77
2196,298605,40,10.72
2197,298605,41,5.55
2198,298605,42,17.26
2199,298605,43,6.32
2200,298605,44,14.06
2201,298605,45,17.42
2202,783266,909,10.66
2203,783266,910,10.06
2204,783266,911,12.31
2205,783266,912,18.04
2206,783266,913,10.13
2207,783266,914,4.69
2208,783266,915,15.72
2209,783266,916,10.08
2210,783266,917,5.25
2211,783266,918,12.03
2212,783266,919,4.05
2213,783266,920,10.5
2214,783266,921,14.95
2215,783266,922,11.47
2216,395428,508,14.22
2217,395428,509,10.27
2218,395428,510,13.17
2219,395428,511,7.61
2220,395428,512,13.79
2221,395428,513,7.18
2222,395428,514,13.93
2223,395428,515,15.55
2224,395428,516,13.61
2225,395428,517,9.76
2226,395428,518,11.53
2227,148127,327,14.05
2228,148127,328,5.42
2229,148127,329,10.43
2230,148127,330,18.5
2231,148127,331,12.91
2232,148127,332,10.45
2233,148127,333,7.72
2234,148127,334,16.01
2235,172644,721,5.93
2236,172644,722,7.95
2237,172644,723,13.61
2238,172644,724,12.99
2239,172644,725,10.07
2240,172644,726,18.37
2241,172644,727,12.21
2242,172644,728,16.69
2243,172644,729,8.12
2244,172644,730,13.93
2245,361703,613,4.33
2246,361703,614,7.34
2247,361703,615,6.26
2248,361703,616,11.99
2249,361703,617,13.25
2250,361703,618,7.8
2251,361703,619,8.13
2252,361703,620,14.86
2253,361703,621,12.12
2254,361703,622,16.69
2255,836952,1305,15.11
2256,836952,1306,6.97
2257,836952,1307,6.84
2258,836952,1308,11.79
2259,836952,1309,15.54
2260,836952,1310,12.23
2261,836952,1311,0.69
2262,836952,1312,12.32
2263,836952,1313,4.9
2264,836952,1314,11.38
2265,965845,711,9.2
2266,965845,712,7.91
2267,965845,713,10.96
2268,965845,714,11.01
2269,965845,715,7.27
2270,965845,716,10.99
2271,965845,717,3.71
2272,965845,718,5.64
2273,965845,719,15.16
2274,965845,720,11.76
2275,101553,210,15.55
2276,101553,211,10.72
2277,101553,212,11.56
2278,101553,213,7.48
2279,101553,214,16.98
2280,101553,215,7.29
2281,101553,216,6.08
2282,101553,217,3.18
2283,801531,791,19.15
2284,801531,792,8.64
2285,801531,793,5.99
2286,801531,794,1.03
2287,801531,795,16.51
2288,801531,796,18.91
2289,801531,797,7.59
2290,801531,798,11.49
2291,801531,799,11.84
2292,801531,800,8.25
2293,801531,801,8.4
2294,801531,802,11.17
2295,122990,187,12.05
2296,122990,188,6.84
2297,122990,189,12.33
2298,122990,190,17.98
2299,122990,191,12.97
2300,122990,192,6.29
2301,122990,193,9.93
2302,141850,39,10.58
2303,141850,40,15.44
2304,141850,41,6.59
2305,141850,42,5.58
2306,141850,43,4.37
2307,141850,44,15.18
2308,141850,45,11.2
2309,240788,249,8.38
2310,240788,250,3.6
2311,240788,251,16.67
2312,240788,252,13.34
2313,240788,253,6.47
2314,240788,254,9.48
2315,240788,255,10.38
2316,240788,256,12.63
2317,325002,498,17.05
2318,325002,499,16.79
2319,325002,500,7.53
2320,325002,501,8.33
2321,325002,502,11.53
2322,325002,503,2.72
2323,325002,504,6.65
2324,325002,505,6.98
2325,325002,506,11.66
2326,325002,507,10.32
2327,815276,1254,0.99
2328,815276,1255,3.64
2329,815276,1256,11.92
2330,815276,1257,12.91
2331,815276,1258,14.61
2332,815276,1259,7.83
2333,815276,1260,17.3
2334,815276,1261,7.51
2335,815276,1262,11.19
2336,804867,769,14.04
2337,804867,770,15.42
2338,804867,771,8.86
2339,804867,772,6.03
2340,804867,773,7.65
2341,804867,774,14.9
2342,804867,775,7.26
2343,804867,776,16.28
2344,804867,777,4.61
2345,804867,778,14.41
2346,285045,1226,12.8
2347,285045,1227,10.97
2348,285045,1228,17.77
2349,285045,1229,4.79
2350,285045,1230,9.14
2351,285045,1231,12.3
2352,285045,1232,12.12
2353,285045,1233,17.44
2354,285045,1234,9.65
2355,285045,1235,18.39
2356,266052,1160,18.14
2357,266052,1161,9.18
2358,860347,283,5.58
2359,860347,284,5.81
2360,860347,285,11.79
2361,860347,286,7.81
2362,860347,287,5.71
